md5	genreid	genre	moduleid	filename
02a5fca0287ce83aab8a1e3a3a69b757	43	Soundtrack	156936	80410-moon.it
02a6f8d8e4ea48ebe63130d245d00f64	55	Demo Style	192480	alexg_-_flight.it
02a8e01cec85ec0b3fdf96c4c2ff27d9	60	Electronic - Jungle	198982	sensi_girl.mod
02aa4b972bc13dc0cf58a8a9ed919ad2	61	Pop - Synth	47574	ke-life.xm
02b04f994ceeab8243f5af2f5b66ceb7	36	Metal (general)	68365	tawmdee_-_2_-_no_reply.it
02b073c645b84459149df22166c99e05	61	Pop - Synth	176082	robric627.xm
02b1f1dad70ea15a0b064c45468caa55	54	Chiptune	173938	keygen_9000.xm
02b2662ccd2aff93e9cafece446f92b1	61	Pop - Synth	61337	4thdimen.xm
02b460f469d127e3d3f02a9b5ee8b92d	2	Electronic - Ambient	42189	enksaga.xm
02b588037c7536a133b66ae59192c334	53	One Hour Compo	41670	elk_onacloud.it
02b72ea2b9c6cae54802ea3dd953dd7a	7	Electronic - Techno	44653	happy2.xm
02b9f453b34a0365b98b3571ea7033e3	50	Orchestral	47398	land_of_.mod
02be60a732099f0277561b45227a7817	3	Electronic - Dance	32567	a1_igtg.xm
02c375e5c0ce97e704efb7d3eb4825df	29	Jazz (general)	155520	highway_fusion.it
02c634d13d944644f4242a91bda0ddab	41	Other	164078	patrick_phelan_-_zool_sonic_basher.mod
02c7eb73baf67ee1d396d60d14d2f362	101	Electronic - Minimal	170061	starpath_-_the_mars-earth_connection.xm
02c7f537f51f73f7a5706afd07a21ac1	56	Ballad	178784	robric715.xm
02c7fc761387cf24023b269aad68448f	56	Ballad	37520	departur.xm
02cb12bd9380666a231095d95b2de286	13	Rock (general)	98062	moonlight_91.mod
02cc2eec5021b15ed81e4e71724d4c2a	13	Rock (general)	61798	susified.xm
02d024afa1918260ef5c7b202cfe7a93	40	Electronic - Gabber	178107	tt28_a1.xm
02d0e94775d1590ca58b9eae41681755	3	Electronic - Dance	49555	nb-starl.s3m
02d5bd0a77a17a2d849946c2c70a1924	32	Funk	68793	la_blue_girl.xm
02d79b9e29e8b81dc9b756ff558032a6	8	Video Game	174290	micro_machines_2_turbo_tournament_-_bonus_level.mod
02d8867dfecf5ff29f4e091df007d58c	2	Electronic - Ambient	41243	falluve.mod
02dad3a7114916ecaf8c2652a76f2256	48	Alternative	195360	tdnsr_-_soulsofnature.mptm
02dbdfe24dcf6e71c3dab2f3a6d3ab8f	61	Pop - Synth	36988	bjork_wl.xm
02dc75c49e3b78da75a945504d90fff3	6	Electronic - Drum &amp; Bass	194663	dreamtea.it
02dcf1995011913af00f61b1c56cb49f	38	Gothic	50963	nitemare.it
02e164bcdd8087fee84b97dd5f7a1680	13	Rock (general)	56251	rockr49.s3m
02e2153419fefd9c77a926eb3979139f	100	Electronic - Other	209482	vitocock_-_funky_kiki.xm
02e38d14c67bbb7370df83de706db089	6	Electronic - Drum &amp; Bass	54226	re-susan.it
02e9452b92f079f9c5ab2d10e8547e8b	46	Experimental	33982	armatura.xm
02eea97df585d8142e8f1d4190f32d98	2	Electronic - Ambient	198437	erb3qeb.it
02eed41971cfdab61677dd0e380e665f	54	Chiptune	192247	thwy_-_near_the_dawn.xm
02f1466797a33ab4fc90c60bb65462c5	55	Demo Style	55794	scratch.s3m
02f722b5a75117f021faaa732f520f3f	71	Trance (general)	34616	b-chrome.s3m
02f78b06dcbc01fc8bcde6447cd505f9	32	Funk	55175	samvete.xm
02fadbd21e0785f401d604a06b81cb61	54	Chiptune	53995	pd-msa.xm
02ff5ed3a9a994200fa288cfa89a4cb3	3	Electronic - Dance	189741	justcoolroots.it
0300ab453a529e65a955e451247f96a0	65	Electronic - Rave	34650	b2000.mod
0303902547222aaa9e914ce8651959c9	55	Demo Style	178917	woutervl_muziek78.mod
0308b7050a2c3a9ebd883f79d284afc2	56	Ballad	55869	robric144.xm
0309cfefce853069d62f77668858ef56	10	Electronic - House	61776	7th_beat.xm
030e2c3df9fba6cae96d29d3c6bfe3f2	85	Trance - Progressive	208503	iltasoitto_2011-version.xm
030e88408924061723c674a87a4eba4a	2	Electronic - Ambient	162633	pip-fjords.it
031180ab40f8fe583b5cfff8e8d5ea48	54	Chiptune	212643	murloc013_-_vodka.xm
0316283facf9b2c6ffb505aea8055251	8	Video Game	170895	r3r8frne.s3m
0316d1e38a3128da7540bd930857cf81	100	Electronic - Other	129728	raindance-edit_1_0.mod
0316e27581bfa066828d1f40c0b7d3c3	40	Electronic - Gabber	185398	mitenkovivan_-_bouncetalesrmx2.xm
0317c89ed0b333f55123250e47793271	65	Electronic - Rave	48901	losttoys.mod
0317e548add094ae954698bc2549738f	46	Experimental	152733	blackout.xm
031b685d1d004e6ecedd43e2e5b78b55	106	Chillout	209706	daft_punk_-_doin_it_right_lfo_remix.med
031d2dd1515bbdeae7b18a4469b3405e	8	Video Game	192959	battletoads_and_double_dragon_-_crazy_ride.xm
031e3136eb1904acff1b436f87d4db7e	10	Electronic - House	175390	kc-dabeatoldschoolmix.it
03212313d28ee602be20473728465d98	8	Video Game	59385	utend.it
032187cae2edafb137edd7e7c0915813	54	Chiptune	37206	circle.xm
032212041cd4f1e4c065b0a888cd26ba	7	Electronic - Techno	44839	james.mod
0322a4778eb60b20e911f1983cb39c17	61	Pop - Synth	48234	kraft.it
032343e5abdcab02202bcbdedcf1e424	55	Demo Style	178923	woutervl_trakker.mod
032d67406c5dc12f8b5536e41ecb7724	56	Ballad	174084	robric927.mod
0331cf7f5b329a557240ddf2611556cd	10	Electronic - House	190009	joseph_tek_fox_-_w!_chanc.s3m
03330463b67592f4b5182fc5ccbfabf8	54	Chiptune	196447	i_do_not_like_this_tune.ahx
0334a35228b879342989a8ce7b136abb	66	Trance - Goa	213876	aeolian_desert.it
0336af46d3589d7d23aacf19a6e5f060	56	Ballad	176173	robric632.xm
0337396dccd0496954723d07cc7c53c8	56	Ballad	65320	robric496.xm
03374c4cd9b004ed1fc872a8f552119f	28	Medieval	105055	kyrom-malysty.mod
03376028742f7ff12071b21ba08d132f	2	Electronic - Ambient	55341	rik_intr.it
033b83060ab1054bebdadbad77c85265	54	Chiptune	46758	junkf00d.mod
033d4ad31b822e35912b211eb1f80141	55	Demo Style	45648	jh-chip.it
033f4d1af2c198ccc38b007715d88118	71	Trance (general)	209844	moonflower.it
03413da31943b4e04dfa677ed01d0b03	41	Other	172676	the_sumerians.it
03417d58bb3c30c0671ab72c9ac6f3f6	9	Electronic - Breakbeat	155843	blasa-black_mind.it
03466adec4717b5706d882efbed45400	61	Pop - Synth	180546	franz_koopa-lescadrille_de_scooters_aeriens.it
0347498a903b3ef3c249c18dcb801f90	54	Chiptune	198322	hkvalhe_-_ln4lv2.med
034762a0f7bf4efa69a40a06e9b69327	9	Electronic - Breakbeat	149723	se_vaan_nauraa.xm
034762fa7829707d4b60cd7b640de452	13	Rock (general)	96309	guitardemo.mod
034855b6e979f8039f7886b7ec0a1ba3	55	Demo Style	64509	twi_d1_battle.it
034a22dec45a4c84f5802ae4e54b5336	67	Trance - Dream	44676	happycj.it
034b6a6087dfd19a8a706decd6645ccf	66	Trance - Goa	160174	soulsweeper_-_astral_motion.xm
034edf49cf7b7b860f51409482360839	8	Video Game	170915	rx4sele.s3m
034f926fcb4558c1d80a28858b3886f6	3	Electronic - Dance	135101	dreams_98_remix.xm
0351758ce4c2bc66a8f35dcc7aa7785d	3	Electronic - Dance	53488	pb_late.xm
0352eefff9beadad74614b6e53d9dd30	12	Pop (general)	35016	bakfull.xm
0357052431ee703e99ac540381a44d02	2	Electronic - Ambient	189998	joseph_tek_fox_-_ccpsilen.s3m
03587d542f064cab651f608b6c714ae8	3	Electronic - Dance	38948	djbourg_09.it
035acac569bdd9662ca51d538f719c65	8	Video Game	75360	world_intro2_mix.mod
035b6d74a234e52dbc9001cbf121f61e	32	Funk	81147	axel_goes_funkey.mod
035c1fd69b499527387359d095530a1f	54	Chiptune	166154	wooo.xm
035f332c8b943c18b065f45657222f9d	14	Rock - Hard	159755	cybelius_-_eq.s3m
0360cdca670362071cfd6feefe1386d8	48	Alternative	209093	paula_haunt_-_lucifer_sam.mod
0366ecd198d8f6b052c14f838ff718d1	54	Chiptune	155809	kocmouch.xm
036708684d2fdb948a5a62c4cdbcadfc	45	Comedy	39631	dmc_deck-the-halls.it
036be04e3e85c6bc9e91f6e524321129	32	Funk	167875	stanley.xm
036bea02a9d25a313986f5f15de29b63	72	Christmas	177959	morning_sparrow.xm
037281013eb681b27c656ca1c56cc407	54	Chiptune	132993	walking_on_air_ii.mod
0372ffd1e8d7fb05e91381df880a0c89	48	Alternative	41191	fallect.it
03775de6b4788ae9f95d0f7214cea19e	36	Metal (general)	50860	metal69.xm
03787ba013b2036feacccc1b23570cb9	13	Rock (general)	156756	misty_memories.it
0386a84dd5ade502991ab9e2c93783b7	107	Easy Listening	96488	scupping_around.mod
0386dfaebbfc81f85604f363d87181ab	54	Chiptune	146832	beery.xm
03878c2bd78211b48946771e915d2c0a	2	Electronic - Ambient	48482	lksudd.xm
038e8f478cd3f37eff3f5010166e3b30	36	Metal (general)	36093	champion.xm
038eaaa1e0d71a58e44cad5bc48d9c02	61	Pop - Synth	75391	groovy.mod
038ec96ab3f4e37a1443e9d18d8fb888	70	Trance - Tribal	202130	nebulus_ii.it
038f635e832915571ec2b0f030fce91d	44	New Age	61135	wc_bridg.xm
03999b0ed9cedba30a493368297470ea	55	Demo Style	174141	85127-thestorm-1486.xm
039b91d754d93c21f43efac8bf1cb0f5	65	Electronic - Rave	100055	tribal-dance_fz-mix.mod
03a0809dd0455e9024e4fa2345247dc6	54	Chiptune	170441	one_instrument.it
03a28151084e4f945ffe4a42bd594f60	100	Electronic - Other	65734	ss-777.it
03a378c22af570ccd55068b81e2a5a4b	56	Ballad	49184	n_esut.xm
03a83d17811ae689d78169a0a9a130bd	7	Electronic - Techno	61625	vx_ntmar.xm
03aae9d43732fda0c67cd341d9215aa9	67	Trance - Dream	33341	alone.xm
03aea1e908f1242c36bbd5f25807c070	50	Orchestral	41695	feather.xm
03b0233c0cda4fb80c1e3b9618c111df	100	Electronic - Other	199122	at_the_sunrise.mod
03b1e0b72fbdf8bbe5cf16f37bbbf530	63	Trance - Acid	212469	apex.it
03b294bb15b749996c46f0442ed7ea9f	54	Chiptune	159433	haz_-_bithappy.xm
03b5fb3c21e55ae072e522fbe338df25	41	Other	52247	mobilerace.s3m
03c2b00eb400ee4a894b480cffc82acb	55	Demo Style	54415	pep.s3m
03c3fce8a58103592dc8c564e7c0d816	7	Electronic - Techno	53064	pamb.xm
03c54f6b6d80b6e80b70486880dd1715	15	Rock - Soft	142094	flame_of_war.xm
03c98838d48d22f4a8d1d5408f799223	61	Pop - Synth	62881	ymn-thelasersong.xm
03c9acb1a22e70ae1f70914747e4be63	8	Video Game	154688	nznd-reboot.it
03ca2c0cdc53cecedd7b2ef3c8dd0a9d	7	Electronic - Techno	168434	82910-trance1.xm
03cc8f6351a34900e0f4d55523fd1a58	2	Electronic - Ambient	60898	voyage2.xm
03d0eb1464a727d261fd44ca9f675048	9	Electronic - Breakbeat	205406	soda7_-_keep_it_real.mod
03d3b3ec33c90d6597a3f20934a5e7db	2	Electronic - Ambient	53171	mumboman.mod
03dd7873488f1484a127aebfd8a0fae1	53	One Hour Compo	166766	jk_asleepydaylikeanyother.it
03e4e11b5000c7b059353807ba9d9e0d	54	Chiptune	181315	beek_-_just_like_heaven.it
03e7590de6a47b9e4647c2e44f866ff9	10	Electronic - House	55729	poing.xm
03e7cb4634381266a24e55a470e5cbb2	8	Video Game	170794	moz_acow.xm
03ec857061147c6d620ead3dbf59188f	56	Ballad	161404	robric991.xm
03f066ba54ed0159290491d64077faf3	2	Electronic - Ambient	50706	oneweek.xm
03f08c6ccdb6e7b44b70bba4d0cac309	54	Chiptune	33653	anoth_.xm
03f26c4701dcd6e97fc87667d8d74e71	41	Other	53413	patsajak.it
03f2df73c21c4f20386de807833b52b5	41	Other	183266	vocodexsong.xm
03f34efeb5273b176ab8f2d2f6e5b0b1	61	Pop - Synth	58703	sr_blue.it
03f9072d4ff6596fb6a36cd1add5856b	100	Electronic - Other	182167	k_jose_-_deciphering.it
03ff5089e0bf3b24043c0d073fc4ee3b	3	Electronic - Dance	63723	zephyrs.it
03ffd4dbf8257e3273c23d4108ef5aea	55	Demo Style	185589	alice_on_copper.mod
04042b082f96f62f82e0039dcbce3d20	2	Electronic - Ambient	51931	mira.it
040573720acce9aebaa173ddde3a7efe	100	Electronic - Other	162046	rchii-ir.it
040eeebc9f089415236ee90d3e0cf091	50	Orchestral	191147	arc-valor.s3m
0413ae1904e227c81b58e29d8de76d0e	41	Other	38037	bohemianr.it
04140560a45794748b9917ba6ed771c0	9	Electronic - Breakbeat	201889	blisters.mod
04196345235c240a92b904e2704e3670	10	Electronic - House	35552	d7_free.xm
041b533ed208a7d1eadfde9130ed494b	13	Rock (general)	71156	aspiration.s3m
041d982d0385c9c1b38317526deec0cf	1	Electronic (general)	57926	space_deliria.mod
041eb308918acf002382906ff2ae3c68	34	Electronic - Industrial	139842	industrial.xm
0422cc462c0d55579db763f3b6687f77	6	Electronic - Drum &amp; Bass	164464	randall_-_dont_forget.mod
04250aa0e236c8974a99393fda3f63db	54	Chiptune	212172	feverdream-world_in_a_bottle.xm
042799642d8659983627c6758e76266d	36	Metal (general)	52797	qp3k0004.it
042a38fc9b13529fdb251673113f4927	54	Chiptune	169135	82253-lost_memories.xm
042b27004875ce790708f556231c3d89	54	Chiptune	176013	cuteewok_at_the_moovees.it
042b51981d4bdb8ce1a8573e79be6aa3	54	Chiptune	106454	star_destroyer.mod
042b6da51739e56979a274b396d73755	41	Other	37857	df-20.it
042be011bafcac9e840535ed91dc6775	54	Chiptune	37530	depeche.mod
043461be70c88fd8038047507b9764d8	8	Video Game	162469	szc2_-_dry_grounds.it
0436b360e29fcaa7fe31c0b1c93ee559	43	Soundtrack	181523	virt_-_nightfall_over_the_city.it
043c2c91d1de538840f363481ee540a9	22	Hip-Hop	168834	grust-.it
043d26cff6a79e577118d6e6c7428820	12	Pop (general)	66226	newlife.xm
0441aa1f572d56a411e8f3f1e57dbcd5	54	Chiptune	33624	aniceone.mod
0441bbbb094a7dbd424bb1e7c6bc700b	3	Electronic - Dance	55118	salute.xm
04442a3651efd8ceade5d5298c03597f	52	Fantasy	41801	em_low.it
044534513c24496a917621fc6a2de0cb	100	Electronic - Other	206092	egyptian_priest_-_sun_belt.it
0446d274cb81b910f4c67e36fe467d24	32	Funk	83770	bootytime.mod
044827c0484b038cfd68d6afa599d148	100	Electronic - Other	191435	double_dragon.it
044a2a1b9a5487b442a771fd5a6fd4f7	75	Swing	65071	letsswin.mod
044a615a8845672f44567c2b9e064eec	107	Easy Listening	183383	psirius_-_neons_love.xm
044bf7efbe3d5917ff4ee95636ec6d89	54	Chiptune	89648	outi-lovetheme.mod
044ca45fcaf0a50fcf45ffb9ae2fe8fe	54	Chiptune	53152	parabom2.it
044e525585f0952b11a12e351d2e4395	54	Chiptune	183871	mado_-_this.it
045066c372c51de7c5bae95366af1f10	100	Electronic - Other	164401	rastaman_-_pling.xm
045ae3fcee46a9eddef4679999ebc5f9	100	Electronic - Other	189356	atlantis_metal.it
045d0e3d12f7a597ec4977ccc2be9818	54	Chiptune	80896	intro_2.mod
045f9db212fa857cf94ff1502486d812	99	Electronic - IDM	190681	n_fatd.it
0461afb5b31b1847242000f52eaa831a	32	Funk	46482	jt_deadl.xm
046785cd6345fbf7f701082840473d81	54	Chiptune	167424	delta_ferylmix.xm
04686490cf8d336b8af5a3300dcf3c72	61	Pop - Synth	131570	tba-0c.mod
04691f19a142e42fab58beae6c807fdd	67	Trance - Dream	170793	wltrs_-_futile.xm
0469694da5401be169f9b4cdc6433be2	54	Chiptune	48818	loser.xm
04697714c26e7e8790dce7e8a0031f22	2	Electronic - Ambient	33211	alaine.it
0469a77e033bc281d278b2c72e610035	13	Rock (general)	55686	scity.xm
046ad9c8e3929670376fc8ef37b40054	7	Electronic - Techno	35488	d-gblszr.s3m
0472ef1268ba4507b504e9877fbebaa8	7	Electronic - Techno	52890	quest.it
04749b852282d921d4e8e277fdf96449	2	Electronic - Ambient	37692	destined.mod
047518537314099773fe6a3901f8b2cf	7	Electronic - Techno	189699	tp_project_-_evro_disdin.it
047fbc0b76d9314b3230ccb2daf6ea76	62	Pop - Soft	179409	merrychritstmas.xm
0480920fbb2899e4303641eb9fd97735	43	Soundtrack	199442	chosen_out_of_the_rain.xm
04876ecbf5bf299b20712fbd5482b617	54	Chiptune	153943	agnetas_telephone.xm
048ac2c558852e86f15da435f1294d98	2	Electronic - Ambient	50087	oceanbea.it
048bde3c10d898a9c344f9dad7eeb034	56	Ballad	170238	robric518.xm
048dc7d615c4d42def5007b602b20658	8	Video Game	180602	max_dentist_-_infinity.xm
048e9714ff0f6f03d811428d144cdd84	55	Demo Style	40804	ec.mod
048f5dbfc04833502b4e682690bf729d	55	Demo Style	56044	robric57.xm
0493b89984790c953769702a6fb801b5	48	Alternative	178566	hicoleriv1_-_tartaric_tablesauce.it
0496d0572acc47c114c81194d0ef4ec2	55	Demo Style	47602	kefmania.mod
04974f048f3164e80435fb164056ebaa	54	Chiptune	179904	anton-alarming_situation.xm
0497e35e47ccf0dabbe116b1afbfc7d1	63	Trance - Acid	56215	powerlin.xm
049820c868936fe86f027adb013480bd	54	Chiptune	191077	sammie_game-intro.xm
0499292aeed7cffa36eb6dee98513b8e	13	Rock (general)	47840	letsjam.xm
049b3285ec870956555b55874dda37a6	54	Chiptune	124821	an_apology.mod
04a0ef7680ee244d8f85c21be5120909	72	Christmas	67429	aamuaamu.it
04a64daf232a8a454d8b29747912dabf	56	Ballad	154714	robric366.xm
04a6b21b382faef9e8dde92750a2ca73	1	Electronic (general)	210408	saga_musix_-_datagram.it
04aaffa1368e6ebfcccbd7145c67431e	8	Video Game	192083	big_run_rally_-_tripoli_-_ghadames_nema_-_kiffa.xm
04ad3b559d15baac998266fa2f6dc5c6	54	Chiptune	208527	95837-barbwire.mod
04afd00bb9d114b8fed9a0ca95e7afbc	2	Electronic - Ambient	64080	zorg_angel.xm
04b68e265d9b5673f50a9c9e33e2bebf	65	Electronic - Rave	35308	bassbins.mod
04b7d3e25629547d4d548a06ba8dbe59	61	Pop - Synth	35182	captzero.xm
04b826d5615a004bea75a569fe6e220a	6	Electronic - Drum &amp; Bass	99780	tripping.mod
04b8b002e89f1844dbd397c2f3a4369a	55	Demo Style	172688	djnasse-whatsthat.xm
04b8bfb373974b891cd85444c9614116	43	Soundtrack	154427	game-menu.mod
04bbdcc0d0e962193a2374e3dcfe2451	12	Pop (general)	40363	cyborgjeff-artik82.it
04bd12bb865cf8e8024242ca7c6a55bf	50	Orchestral	63159	winteran.it
04c1411c21d3f4925cd926ab97f738af	42	World	184081	k_jose_-_sit_back.s3m
04c166b30f2ddb7634bfdf1fb311cf5c	7	Electronic - Techno	54443	redery.xm
04c1afe743abc782618159cedad18918	54	Chiptune	208605	rhino_final.mod
04c2d6461e00fe4458e9062591704c31	22	Hip-Hop	212792	ikage_-_sad_sunshine.it
04c4c2663d56fe0b2bf2c658dc849ac1	8	Video Game	209060	c512w_-_pr.xm
04c51c5994846dd74ae14f2021ae3cba	71	Trance (general)	51244	mg_etrny.xm
04c8fb6c4bd23ce85dab9e5f31c314cb	43	Soundtrack	170814	drakangui.it
04c8fc2dc570e9870de8367c18c88d06	54	Chiptune	140941	its_been_a_while.xm
04c912e8fccc1b647270846a6b3eda24	61	Pop - Synth	203247	jam_-_oldskool_car.mod
04cc128e64dbd2755cfdb1c25fdc8b48	61	Pop - Synth	131559	tba-01.mod
04cc9c07b56a8503a09e786f7fc8538d	2	Electronic - Ambient	213472	rain-1148.mod
04d0eacc26b3f55350392126e130a631	71	Trance (general)	50990	nitro4.xm
04d144c9c2070444c8ecef56d59234c4	39	Electronic - Hardcore	47773	kingdom.xm
04d184bc27e52772b8dc2808f38fcbe1	53	One Hour Compo	174031	vihta.xm
04d27a9cf29d7d6a558ed7ace75d829d	2	Electronic - Ambient	33451	amg-sola.it
04d35e129d18286f580847ad1207ce6c	3	Electronic - Dance	60112	waitedit.it
04d3a1dc9b28ee65407cc22935a969e3	61	Pop - Synth	180912	pdv_msdm.it
04d3ab569283bf442786f9841b355970	59	Piano	39454	dl-02.xm
04d88f5416a3da9f96598186983e59ed	71	Trance (general)	34195	atmos.xm
04d8e4076b4ede0e1b9f94df355f6688	71	Trance (general)	49545	nb-fable.s3m
04dc0a5dab332ad137ea3adc83122778	7	Electronic - Techno	49691	mastserv.mod
04dcab24c65e0f785b98bc3e1135623c	52	Fantasy	37991	cn_dragn.xm
04e2702f2ff361d15b005f01fe78b548	14	Rock - Hard	165062	shihan_-_smoke_on_the_water.mod
04e8a967b49b3e37b44fb11b56d96d11	7	Electronic - Techno	33266	alienat.mod
04ea6f7dbe42f89862a4b69a1f5018be	8	Video Game	154528	cyborgjeff-bomber1.it
04ea87888238d81b5f037a0b98893e08	2	Electronic - Ambient	41723	elmos_pe.it
04eaaa5398c7f56d9a775b9e89fa4b87	1	Electronic (general)	177343	cols_llamryl3.it
04ebc8f25c3ba9c750c1d7c3d20b197e	54	Chiptune	185072	cirno.it
04ee7b7a8a74b023e8b9c6bb74c715bf	8	Video Game	54604	s3lreef.s3m
04ffd002d8cb3bad67650d4c6fb318ea	48	Alternative	169343	a_dream_too_far.it
050276ecd64cbb293ad22962d6f1bf8c	100	Electronic - Other	181043	pyramid_world.it
0502890e9f7beb3222f719b65ce656a7	100	Electronic - Other	194233	sun_belt.it
0502c4996e0425652597d4535e557e66	71	Trance (general)	53348	passed.xm
050968bf122d7a83c5d772b1d8bed095	55	Demo Style	52462	morning.mod
050b8669faac1dc1b8157aec410153c4	60	Electronic - Jungle	210451	djparvo-weneedlite.xm
050d8befa13b0e293d1d2b9d3fead614	3	Electronic - Dance	179646	fzmx-scream_remix.xm
050db8646c4c51cc4228934b0cc13a63	54	Chiptune	166686	wiklund_-_bonfire.mod
050e26c895eb87c13d90adcc3a8aeca0	52	Fantasy	58123	t-2min.xm
050edcda2dd01e3823d7b292c8e3efd2	65	Electronic - Rave	43360	gg_have.xm
05117c948f495a67088e8abb71486fd7	56	Ballad	183762	robric40.mod
051543bab3475475d92d6ded56adbddd	71	Trance (general)	56637	sfhidden.it
051634b865239551a9b5aa86a21bdad0	22	Hip-Hop	189480	flashy_-_xzibit_paparazzi_instrumental_remake.mptm
051bd35810f7aafbd0f184a61ac9260c	54	Chiptune	67587	ff_amboy.xm
051e2a4ed999bc38d84abf133b3bdd5e	3	Electronic - Dance	38207	booze.xm
051e9ece3377dd42185c50c2bcd7288a	63	Trance - Acid	189692	ljmdj_-_are_you_acid_men.it
052267e07fb6aa46fffee28f6055ba7c	43	Soundtrack	34712	c-cultur.it
0522ac515270605ae60e3e0021f3c545	56	Ballad	177780	robric06.mod
0527aa4b06bddc223b834659e35c0ab5	72	Christmas	171875	franz_koopa-christmas_hentai_hooker.it
05280212a37ab234237bd50b87e6079d	62	Pop - Soft	55941	robric26.xm
052e9a3cc793aec434c1a77858f8c950	71	Trance (general)	40454	cyborgjeff-goodnigh.it
0532b4923119651788f2b8ef9be8c6a4	31	Jazz - Modern	115447	joint_people.mod
05349ed59bc0ab0c4138765f6adf89e0	56	Ballad	177478	robric896.xm
0535b4c6bc6980b7dfc5d67a17ef4fc5	8	Video Game	173225	japan_1997.xm
0536287d0bff885dfcf6722009a39ef3	21	Folk	60781	watch.s3m
0537f44d080f2cd663ab60ae80501da5	59	Piano	61361	4wtudone.it
05387748d345ee776b7881f4159767f6	55	Demo Style	37562	clairvoy.mod
053c00099e107737e4995b8d046dacda	61	Pop - Synth	53251	r-funky.xm
053c1cdfd8cc07bf5fa3c29b1859ea52	28	Medieval	61335	thecofa.it
053cfe5270f953a0473a5cd5eb297b33	36	Metal (general)	153859	struggle_for_light.xm
053ecfdd3e6fc605e307bfa832512961	54	Chiptune	53208	r-a-s-i.it
05445f8fab3e5f10417c3bb8927afc82	34	Electronic - Industrial	161234	jk_machinery.mod
05453bf6823a9f4b9ffc776e9f84b803	7	Electronic - Techno	64851	circle_o_clouds.it
0545a1b5af8f3ba314d234d92ced9d03	7	Electronic - Techno	72097	feedback.s3m
0545c3b1a585b8ad2ff53a84494ed935	100	Electronic - Other	208698	melodia_-_mistigris_app_generator.mod
0546862e4efc2b0724b2a955713e3d87	41	Other	156040	cafe_la.it
0547a03fb5d2defec59aa0d6b9a36dde	56	Ballad	47265	lady.it
054975ebc4cc4593820125b0f643a7fd	54	Chiptune	53900	pd-king.xm
054d80589cbabd2bdd32d638e3ac7106	54	Chiptune	161608	niobyte-chip-transferring.xm
054ddd96c6e11c308bf2c012faac7f1e	48	Alternative	145511	a_strange_encounter_.xm
054df7849903e0e16fe1e7c63844c5b9	41	Other	110672	altered_states_2.mod
05506a26dce4ae8b4f63a16e68a83b1e	65	Electronic - Rave	176393	dj_blee_-_project-k.xm
0555bde7af1734e1aed8474d335bda5a	54	Chiptune	67499	romeo.mod
0557153e5c3596f495a2c36574b1ce9f	66	Trance - Goa	169514	endotime.it
055b703ede97a50355d3a7c1dcfb34ec	12	Pop (general)	46957	hyo-bright.it
055dcd3252b7e271a424c9ccf263b1da	40	Electronic - Gabber	208391	ej_psyops.xm
055fe162a7499d38cc5a9b6935a6af51	8	Video Game	191196	radikal_bikers_-_stage_6.xm
056195b471056ae8cc924ce37f9de3ab	100	Electronic - Other	171834	mysterious_light.it
05658cf7c5f88b6524e5afece91553e5	3	Electronic - Dance	163610	bass_system-rainbow.xm
0565ad0ec013475d688b7fe193fa1411	22	Hip-Hop	90791	hip_hop_systeme_93.mod
056a9d894f6d3262cd829e582b63f69a	71	Trance (general)	139218	believe_together.xm
056d489040c034279b415a2f105ddce0	41	Other	190790	oldschoolplm_-_onthewindowsill.xm
056dc95c6494e117301c39daa1c8b87d	60	Electronic - Jungle	185676	moon.mptm
056e72d6ac3a2ae1c174a3e02502de4b	56	Ballad	172730	robric952.mod
05716322fbc0b9d3d1f67291d1793ea7	3	Electronic - Dance	62362	y3k_mli8.xm
057204267df5bdfac537c061558d7276	61	Pop - Synth	44518	halloween99.xm
05728bd376dd2ca4bb4035ba8647a811	13	Rock (general)	59697	stbfusio.xm
0573fe88c5bf65d39cce0a8e15411857	55	Demo Style	176339	butt_-_dottisound.mod
05765cfd33f4b91e7921f8d108a8c264	2	Electronic - Ambient	49414	lucid_dr.mod
057742c70278ee9bf4feaa33d64f271c	100	Electronic - Other	181282	atlantean_punch_-_armedez_plant.it
05785d0400a47cba23a9ba61666f010d	7	Electronic - Techno	47612	lcruiser.it
057db35acfa48fd29a00c1533b6b2524	45	Comedy	56670	rs.mod
057de885eeaf2374248e8a7a4ecabe66	54	Chiptune	174718	jk_timetodosomething.xm
